True,GO_0006261,False,GO_0006271
True,GO_0006260,False,GO_0006271
True,GO_0006260,False,GO_0006261
True,GO_0006260,False,GO_0006275
False,GO_0006271,True,GO_0071897
True,GO_0006259,False,GO_0071897
False,GO_0051974,True,GO_0071897
False,GO_0006260,True,GO_0071897
True,GO_0006260,False,GO_0043137
False,GO_0008296,True,GO_0008408
True,GO_0006261,False,GO_0006268
True,GO_0006261,False,GO_0045004
True,GO_0006261,False,GO_0006269
False,GO_0071897,True,GO_0090304
False,GO_0000175,True,GO_0008408
False,GO_0003887,True,GO_0016779
True,GO_0009059,False,GO_0071897
True,GO_0009058,False,GO_0071897
False,GO_0003887,True,GO_0140640
True,GO_0006261,False,GO_0032298
False,GO_0003887,True,GO_0071897
True,GO_0006260,False,GO_0032298
True,GO_0004527,False,GO_0008408
True,GO_0006259,False,GO_0006260
True,GO_0006139,False,GO_0071897
True,GO_0006261,False,GO_0006270
True,GO_0006261,False,GO_0044786
True,GO_0006260,False,GO_0008156
False,GO_0009360,True,GO_0042575
True,GO_0006261,False,GO_0032297
False,GO_0000731,True,GO_0071897
